Sale Id,Sales Date,Customer Id,Employee Id,Store Id,Product Id,No. Of Units,Sale Amount,Sales Reason ID,Product Cost
44,479,248,3,67,477,405,3896,3,3870
45,68,167,6,2,378,276,3768,5,3660
46,17,50,2,21,258,412,3285,3,2903
47,1073,298,20,18,454,295,3055,7,2977
48,721,319,16,16,360,143,2456,2,2137
49,1401,277,1,33,101,324,1932,3,1595
50,237,114,31,83,10,395,3559,9,3375
51,3,296,73,91,128,160,4399,1,4112
52,562,31,6,14,215,262,1148,4,853
53,1015,342,11,20,66,249,2422,4,2153
54,1322,214,52,25,412,156,1359,9,1176
55,726,386,2,78,289,203,2947,9,2602
56,1156,100,33,10,421,318,2570,3,2417
57,1126,366,43,25,182,159,4900,1,4692
58,455,221,14,60,316,229,2307,5,1985
59,235,162,26,92,273,167,1073,6,998
60,1277,273,67,2,280,344,3416,9,3147
61,694,142,22,13,166,465,3582,8,3314
62,955,365,18,69,53,141,1237,6,1185
63,196,297,45,22,244,185,1329,6,1032
64,1164,166,49,84,482,426,4858,6,4717
65,998,156,81,73,202,494,2185,8,2077
66,801,352,7,72,29,151,2202,2,2018
67,701,282,13,8,165,423,3395,9,3181
68,935,12,23,64,100,258,1017,6,926
69,966,336,85,70,268,175,3872,7,3662
70,1304,95,18,70,9,468,2340,1,2241
71,144,289,54,55,246,155,3313,5,3197
72,333,296,57,75,237,330,1431,2,1143
73,1318,313,82,59,373,279,2509,7,2171
74,320,109,66,55,209,456,3572,7,3330
75,373,380,73,13,481,367,1590,7,1442
76,92,282,37,88,346,360,2901,2,2859
77,1020,354,93,72,98,431,3188,8,3079
78,698,102,19,26,402,479,4986,4,4613
79,882,268,41,68,65,166,1093,1,745
80,1235,359,41,79,228,481,1507,3,1486
81,379,66,89,51,484,408,1315,8,1090
82,724,122,62,54,202,290,2197,1,1918
83,44,72,6,60,150,272,3354,10,3051
84,123,113,81,9,5,157,2921,6,2546
85,846,346,42,16,463,445,2000,8,1830
86,835,164,73,32,1,292,4230,2,3927
87,483,282,65,37,213,162,3675,3,3428
88,491,207,86,52,322,343,3576,8,3333
89,184,212,2,79,324,292,2420,3,2284
90,966,250,74,88,183,318,3272,8,3197
91,970,307,49,18,11,499,4894,7,4548
92,960,310,14,80,434,245,1736,5,1536
93,748,226,75,45,225,240,4478,4,4440
94,135,73,60,33,32,279,3725,9,3384
95,1332,169,48,12,299,326,4745,9,4478
96,1450,384,97,6,86,279,4998,7,4687
97,637,222,13,60,385,164,3510,1,3219
98,529,148,45,73,395,379,1430,5,1076
99,1090,290,70,14,271,292,3237,1,2965
100,659,199,53,28,459,112,3862,9,3726
101,621,350,85,7,102,321,2982,7,2867
102,1101,45,77,90,373,326,2742,8,2709
103,41,7,93,26,139,281,3647,3,3554
104,915,165,66,10,238,468,1030,1,707
105,397,167,1,82,14,464,3642,2,3322
106,1116,139,62,91,314,270,1554,3,1552
107,1061,210,35,81,336,398,4993,1,4970
108,1288,214,82,90,406,464,3527,5,3460
109,1253,141,88,67,382,327,2983,10,2810
110,193,270,38,1,305,483,1280,10,916
111,80,185,55,2,83,401,3547,9,3288
112,872,58,61,59,420,220,2526,9,2479
113,1142,95,71,26,159,341,2331,4,2203
114,160,48,68,55,14,443,4638,5,4494
115,1125,178,50,58,448,338,3819,5,3792
116,423,251,9,13,301,259,3872,3,3474
117,1392,289,70,55,106,316,3628,4,3475
118,881,32,88,60,65,164,1467,6,1298
119,853,217,47,77,4,406,3622,8,3612
120,1082,168,91,71,450,239,3579,7,3370
121,739,342,57,20,374,115,4419,7,4193
122,1075,285,49,49,234,392,2405,1,2236
123,989,18,16,88,446,315,1568,3,1402
124,766,382,61,92,340,177,2480,7,2349
125,863,394,83,10,158,420,3387,5,3206
126,2,291,37,85,283,451,2188,9,1980
127,166,311,35,63,57,252,3896,5,3824
128,652,80,86,31,325,156,2903,6,2714
129,806,366,23,32,50,206,3398,6,3028
130,679,146,89,20,161,279,2406,10,2166
131,1018,11,44,45,462,355,2769,2,2614
132,69,382,43,29,319,378,4018,6,3964
133,1105,388,46,61,90,378,2902,7,2865
134,492,324,65,53,64,418,4829,5,4754
135,152,127,41,10,201,318,3421,3,3174
136,1003,100,22,11,211,485,1885,5,1737
137,957,74,18,5,278,189,3524,5,3386
138,1053,162,96,11,117,400,4121,10,3788
139,805,17,60,62,295,115,3831,4,3728
140,327,261,81,56,233,127,4840,6,4547
141,313,298,59,3,140,158,2807,10,2434
142,587,43,41,66,307,198,2202,8,1890
143,468,150,12,89,158,445,4662,3,4393
144,794,27,67,49,91,124,2637,6,2373
145,801,150,77,71,490,209,1928,10,1754
146,528,57,16,83,13,347,3312,7,3233
147,1065,243,19,14,389,488,4122,7,4093
148,1452,350,75,21,326,223,4253,5,4179
149,686,198,48,32,18,164,2686,2,2328
150,769,3,4,71,277,108,2640,4,2428
151,898,265,38,90,82,368,2180,3,2164
152,421,87,82,32,50,126,2682,2,2317
153,575,124,11,18,113,209,1851,6,1706
154,341,305,27,23,106,130,1686,4,1593
155,1084,256,46,4,3,304,3394,8,3304
156,764,352,33,55,2,144,4766,4,4656
157,1253,81,35,90,477,337,4484,9,4160
158,1105,55,52,22,384,495,3273,9,3058
159,1031,256,41,77,484,318,3781,2,3466
160,835,309,36,32,493,463,1679,7,1293
161,687,375,96,36,424,424,3496,4,3281
162,944,381,62,61,492,328,3189,4,2982
163,192,77,16,27,337,279,2635,2,2549
164,377,274,71,54,280,383,4729,4,4478
165,685,58,42,48,101,276,3816,10,3738
166,1399,231,11,69,421,155,4591,1,4555
167,940,121,84,27,450,282,3246,10,3225
168,687,307,87,13,402,498,3020,5,2827
169,1264,148,12,85,365,413,2077,4,1938
170,1080,110,6,11,186,148,2986,5,2712
171,1282,43,47,70,196,354,3264,3,3111
172,570,280,77,70,308,351,2691,10,2490
173,1143,361,1,88,467,291,4476,10,4228
174,866,237,27,29,26,381,2051,5,1862
175,1169,317,16,58,323,298,3153,3,2996
176,1143,13,70,55,7,224,1955,9,1683
177,1173,82,48,67,322,262,1527,3,1295
178,1075,251,66,1,468,392,2211,9,1878
179,1386,109,22,23,205,464,1177,8,1051
180,482,18,73,88,479,372,4303,7,4217
181,423,326,60,92,161,162,3968,2,3732
182,258,285,61,40,73,182,4588,7,4458
183,609,108,96,1,285,481,3493,9,3105
184,1209,315,84,9,324,178,4571,9,4543
185,1175,106,68,5,176,352,3506,5,3112
186,42,53,12,20,119,318,3324,2,2933
187,1071,334,83,22,320,175,3206,1,3195
188,188,209,91,71,118,149,1842,3,1648
189,1187,98,88,10,424,438,1083,1,822
190,399,141,2,61,365,126,4685,8,4451
191,499,2,48,83,45,303,2379,8,2270
192,59,285,64,35,396,363,2089,4,2044
193,1043,360,94,55,207,312,2150,8,2133
194,1433,398,59,60,102,469,2524,10,2201
195,727,15,51,54,425,116,2704,1,2587
196,635,16,3,80,443,428,3911,8,3908
197,739,327,42,62,296,122,4824,5,4464
198,893,219,24,30,475,363,2968,2,2835
199,1208,251,55,14,37,488,2254,6,2214
200,677,175,56,46,463,223,1110,8,1026
201,601,239,12,60,423,280,4649,7,4264
202,1243,221,74,56,7,221,3253,9,2974
203,694,115,53,49,172,142,2191,7,2187
204,880,173,43,50,462,467,1209,6,1117
205,172,369,40,78,169,196,3995,2,3750
206,673,104,94,79,206,318,4674,4,4462
207,750,93,84,8,104,152,1233,7,935
208,1092,262,92,11,164,198,3674,1,3657
209,1243,59,78,76,169,267,2455,10,2240
210,23,188,75,52,280,317,4419,2,4226
211,649,140,49,79,99,477,4637,10,4595
212,583,384,39,78,276,445,3912,9,3892
213,824,337,33,87,59,439,2146,8,2005
214,1356,203,31,39,487,365,1146,1,908
215,686,399,64,11,56,201,3571,1,3325
216,995,272,57,36,380,316,3983,1,3677
217,428,199,2,83,431,263,3001,4,2908
218,649,350,90,36,250,471,2536,3,2192
219,1082,301,37,23,469,279,1513,10,1403
220,529,34,12,53,72,376,3035,4,2824
221,257,121,79,58,334,103,3695,3,3660
222,227,49,25,43,223,308,2796,2,2466
223,1324,251,17,25,486,499,2791,9,2668
224,620,241,29,65,387,106,1612,4,1256
225,1275,99,91,5,120,141,2597,6,2458
226,948,378,93,35,468,360,3669,9,3508
227,916,216,24,24,73,219,4469,9,4388
228,597,388,14,45,93,131,1588,9,1424
229,1342,123,62,29,380,437,2910,7,2528
230,1390,267,88,89,239,269,1459,10,1341
231,505,210,55,91,195,406,2534,8,2144
232,438,309,36,47,247,178,1133,3,889
233,1441,104,58,48,437,216,4326,2,4298
234,385,93,69,70,314,170,2811,8,2504
235,1248,190,47,22,450,208,2930,5,2614
236,1224,59,50,70,422,388,1626,9,1413
237,401,13,54,90,249,290,4865,7,4495
238,926,224,1,87,458,231,2241,3,2096
239,148,31,39,85,240,152,3594,1,3478
240,1112,332,42,28,182,181,2216,2,1883
241,725,344,54,82,346,427,4224,9,4139
242,6,69,38,69,325,458,4075,8,3840
243,668,355,62,4,221,328,4929,1,4710
244,1099,227,88,81,427,156,2643,8,2402
245,1345,139,92,68,496,431,4417,4,4208
246,34,174,75,83,107,360,1880,2,1531
247,56,378,65,27,132,343,4047,6,3799
248,227,202,38,15,136,175,2037,4,1968
249,638,313,6,4,323,386,1921,3,1635
250,1189,399,93,86,204,496,2041,4,2015
251,834,139,86,86,452,370,1838,1,1453
252,849,81,60,83,448,232,3566,4,3355
253,1336,267,66,16,79,117,4875,2,4870
254,336,303,71,54,186,492,3780,10,3541
255,724,200,66,59,232,371,1327,7,1319
256,1167,215,47,48,386,409,3954,1,3937
257,1230,165,94,11,68,288,2064,6,1702
258,64,146,56,62,326,204,4279,1,3998
259,27,20,31,46,187,403,2012,2,1881
260,619,78,75,79,346,384,4587,1,4532
261,1312,96,70,82,131,352,3056,9,3036
262,813,301,35,4,387,218,4914,10,4836
263,1131,177,26,61,469,236,2441,10,2162
264,1109,127,9,78,307,268,1414,6,1068
265,1214,32,95,53,41,431,1100,7,1088
266,1294,223,14,73,152,397,3443,10,3139
267,1228,277,42,15,293,493,3583,4,3198
268,414,257,75,76,268,208,4388,3,4122
269,964,317,72,73,456,211,4379,2,4057
270,442,207,47,2,108,426,4446,10,4194
271,481,272,45,34,123,496,1361,8,1120
272,1135,396,98,71,10,384,1819,4,1791
273,638,139,34,61,454,189,3340,1,3295
274,262,14,83,15,145,125,2635,9,2355
275,626,222,87,85,362,294,4834,1,4488
276,1215,238,57,91,311,112,3599,7,3547
277,125,373,11,28,188,359,1283,5,1046
278,754,103,5,33,296,270,1996,5,1769
279,831,226,31,37,350,297,2954,6,2825
280,1109,320,29,28,46,202,1587,10,1466
281,698,22,26,85,201,372,3207,3,3026
282,315,55,29,47,234,192,3832,3,3685
283,1115,270,65,16,474,471,3770,10,3631
284,1239,368,13,1,242,252,2471,4,2454
285,636,118,42,83,336,321,4142,1,4046
286,1260,224,59,56,166,433,1794,6,1566
287,704,30,78,85,261,322,2579,1,2517
288,440,320,58,19,281,228,2757,3,2669
289,1020,56,27,46,477,443,1497,8,1368
290,985,321,70,34,300,498,3296,8,3087
291,729,84,47,45,292,160,2197,3,2010
292,1325,106,65,12,433,356,4505,1,4375
293,983,136,40,56,387,267,2069,6,1923
294,193,372,40,32,221,133,4031,6,3982
295,1244,83,21,80,125,473,2573,3,2280
296,263,230,54,40,483,201,3790,8,3679
297,551,248,94,27,353,388,4404,9,4030
298,288,353,31,4,81,406,1911,9,1723
299,1361,18,65,81,101,262,2537,8,2302
300,966,242,90,17,267,168,3767,4,3586
301,233,362,93,36,352,188,1977,4,1906
302,878,71,15,37,200,149,2353,1,1981
303,108,103,17,42,49,320,1143,5,965
304,1458,148,5,13,236,215,3755,1,3646
305,391,79,73,67,267,119,3075,3,3030
306,1425,179,68,69,419,399,4834,3,4448
307,221,84,66,73,304,469,1949,9,1826
308,1424,56,76,34,161,122,4520,5,4510
309,1077,7,82,49,90,305,2658,1,2524
310,251,344,51,68,147,172,4204,10,4081
311,114,248,57,42,376,213,3748,3,3645
312,322,298,43,52,256,312,3547,1,3511
313,163,91,40,75,198,408,3928,5,3834
314,115,211,12,51,384,233,1875,1,1731
315,772,381,94,83,333,151,2663,1,2581
316,516,274,27,45,229,440,2988,7,2696
317,915,392,83,75,321,413,4506,6,4314
318,458,257,26,5,107,374,3693,3,3480
319,826,184,6,77,101,353,3236,7,3150
320,432,377,12,63,472,294,1502,5,1220
321,1153,38,71,26,351,466,2227,8,2192
322,566,10,61,2,197,348,1973,8,1824
323,232,155,14,14,499,329,2275,5,2036
324,84,22,77,14,456,473,1329,10,1072
325,351,196,5,28,335,476,4764,8,4568
326,169,311,1,76,71,452,1393,8,1116
327,1341,94,87,64,395,147,4320,6,4293
328,1247,244,55,54,32,380,4284,2,3938
329,271,172,73,18,427,384,4912,8,4809
330,616,214,86,67,51,332,1725,4,1460
331,1173,204,61,30,131,283,4954,4,4768
332,1277,300,76,12,478,369,4293,2,4104
333,1300,274,70,90,366,392,2117,7,1993
334,230,293,62,24,488,490,4087,10,3790
335,324,382,47,88,265,162,3650,5,3559
336,37,51,69,71,383,497,4568,9,4447
337,603,161,71,47,258,145,4425,7,4189
338,1208,294,80,42,307,272,2309,7,2299
339,163,193,92,66,88,385,4615,8,4234
340,345,172,23,13,243,304,1881,4,1537
341,232,2,82,32,306,420,1131,8,924
342,397,271,97,20,14,159,1421,9,1267
343,179,241,34,15,89,492,2471,8,2469
344,1350,118,90,56,488,391,1554,2,1509
345,1108,220,17,25,458,429,4439,5,4148
346,1144,356,71,90,10,181,1751,7,1647
347,1078,85,97,58,45,470,2193,2,1984
348,667,335,84,85,182,298,4185,1,3988
349,1180,91,73,1,83,269,1863,5,1494
350,186,350,22,26,350,434,4937,3,4806
351,1178,200,96,89,188,270,3280,1,3055
352,569,190,32,26,479,127,2129,4,1909
353,952,396,20,7,460,460,4862,6,4546
354,399,157,65,21,269,104,2641,10,2351
355,785,378,80,23,276,243,4803,10,4433
356,265,51,95,23,221,452,3935,5,3909
357,934,232,61,19,258,347,3381,2,3293
358,635,4,61,64,93,220,1025,7,913
359,1365,64,87,80,305,166,3687,10,3438
360,1176,383,8,39,208,287,2323,6,2095
361,143,184,70,54,97,418,2761,9,2553
362,145,326,11,61,26,124,2799,9,2406
363,1446,69,3,61,419,498,3134,10,2914
364,382,276,59,84,285,112,2275,1,1970
365,61,102,82,61,183,420,3978,3,3897
366,639,357,12,63,358,288,4654,5,4270
367,84,102,68,13,319,480,4453,3,4208
368,1038,277,22,89,39,184,1592,3,1534
369,670,365,7,69,12,375,1968,6,1701
370,264,317,79,69,253,140,4587,8,4430
371,212,208,65,64,232,223,3348,2,2985
372,1291,24,1,41,422,283,2616,5,2479
373,853,127,22,12,484,488,3521,9,3316
374,633,33,74,85,231,146,3397,9,3138
375,679,294,57,70,393,169,2970,1,2948
376,1431,254,83,31,434,118,4226,4,3958
377,42,78,97,20,332,463,1110,2,1087
378,210,356,18,76,21,149,1119,5,997
379,1063,179,58,65,470,294,1901,1,1700
380,1306,376,85,59,490,139,1419,8,1041
381,1137,47,79,14,161,420,3837,2,3655
382,225,258,82,52,242,180,3111,1,2962
383,462,254,72,64,447,390,2947,10,2935
384,1336,73,84,12,38,357,2067,10,1713
385,1297,66,78,22,271,458,1530,8,1144
386,286,240,87,90,488,461,1466,1,1269
387,1425,55,41,74,448,369,2181,5,2041
388,1211,196,88,37,53,193,1804,8,1586
389,527,46,84,75,355,229,1631,8,1337
390,1195,259,55,64,269,446,3903,4,3716
391,392,105,5,91,398,232,4738,4,4514
392,1304,246,32,57,293,215,2679,1,2511
393,943,6,2,49,171,226,3057,2,2661
394,1187,219,30,39,289,442,4231,5,3930
395,968,327,91,66,100,159,4577,3,4432
396,1350,85,78,38,402,133,4569,3,4540
397,192,11,20,24,241,122,2421,2,2285
398,16,54,68,3,214,153,3220,7,2930
399,710,105,99,35,343,112,2328,1,2171
400,648,383,3,39,483,245,4977,1,4967
401,75,368,22,30,387,423,3116,10,3045
402,1294,150,41,39,412,278,3045,7,2716
403,749,111,82,30,389,431,1910,1,1564
404,1072,319,45,25,469,207,4266,5,4085
405,572,212,44,14,25,264,3136,9,2848
406,874,79,38,76,109,386,4811,10,4787
407,103,329,79,29,205,452,4331,9,3950
408,184,307,9,92,357,238,2320,8,2172
409,1048,221,49,87,17,348,3423,9,3050
410,113,189,64,19,163,362,3795,2,3685
411,39,201,95,27,496,487,1316,6,1032
412,1100,199,54,2,147,126,2294,5,2123
413,310,141,88,51,423,117,1482,9,1282
414,433,298,77,49,184,273,4247,4,4024
415,928,43,80,7,365,385,3802,5,3402
416,1149,201,55,64,251,343,2391,9,2015
417,1130,198,6,84,318,266,3921,4,3727
418,1440,200,45,78,55,440,4146,10,3799
419,1350,94,6,60,31,388,2741,4,2564
420,1308,43,9,22,176,429,4356,1,4242
421,897,352,59,25,391,278,4926,5,4563
422,1328,100,30,7,171,136,1857,1,1614
423,811,194,97,47,248,414,1326,2,1078
424,1109,379,87,91,499,220,4184,1,3885
425,874,243,46,60,294,149,2943,2,2608
426,1437,35,75,45,331,384,1707,7,1399
427,22,140,73,79,425,493,3937,5,3587
428,227,50,8,69,267,264,2782,5,2648
429,308,121,43,69,275,104,1699,1,1360
430,677,66,83,73,122,259,4689,3,4642
431,135,89,84,49,494,255,2248,2,2167
432,1053,374,16,44,234,343,2373,7,2166
433,1229,226,73,55,109,438,4403,7,4383
434,1013,92,23,75,94,283,4237,9,4049
435,93,11,87,40,437,414,2487,1,2190
436,944,207,33,42,420,390,3777,2,3700
437,852,364,88,66,326,403,3297,9,3085
438,533,141,53,67,316,220,1501,7,1259
439,989,222,85,58,318,108,4609,5,4221
440,1051,231,22,61,32,315,4048,8,3855
441,187,368,98,67,245,230,1657,3,1561
442,519,129,31,49,23,452,1797,7,1471
443,1277,49,24,76,143,244,1468,2,1322
444,152,133,22,38,267,389,3210,4,2904
445,1220,277,21,14,292,229,1166,9,783
446,291,130,69,16,384,151,4426,5,4310
447,238,309,62,63,370,116,3658,7,3561
448,682,148,34,29,196,467,3766,6,3381
449,166,100,54,51,349,293,2134,5,2075
450,1262,99,24,13,480,427,2185,7,2035
451,776,320,87,39,255,302,1308,5,943
452,1290,329,19,58,74,280,1383,7,1377
453,477,253,38,38,493,363,4461,5,4179
454,1400,147,72,62,257,147,3665,1,3582
455,655,329,28,70,301,151,1865,9,1677
456,1293,388,78,63,224,111,1033,10,946
457,234,143,21,16,495,190,2262,9,2000
458,506,205,35,11,322,348,3776,7,3776
459,324,222,22,9,424,175,3353,2,3042
460,427,284,80,73,137,328,4118,5,4062
461,73,106,42,55,162,170,3855,3,3831
462,956,360,63,69,343,182,1640,2,1551
463,1342,365,24,79,147,343,2775,6,2753
464,459,389,44,10,378,337,1012,2,982
465,335,342,5,9,413,215,3137,10,2882
466,1177,279,46,15,200,260,4550,3,4365
467,734,64,71,18,73,358,4823,4,4487
468,603,168,51,15,380,292,2341,6,2016
469,349,327,20,40,286,457,4229,8,4146
470,1172,334,66,86,292,146,3537,5,3295
471,401,320,65,8,34,327,2016,8,1977
472,95,34,58,71,270,465,1591,9,1405
473,848,249,45,19,367,379,1031,5,858
474,912,141,85,70,340,476,4412,4,4027
475,1317,70,75,74,70,487,1348,4,1126
476,735,46,59,41,420,426,2626,5,2468
477,646,357,37,78,462,285,1201,5,935
478,483,348,38,4,95,236,3902,4,3752
479,894,35,59,16,168,445,3089,2,2864
480,893,36,72,74,121,466,1766,2,1752
481,261,208,16,6,282,360,4596,8,4510
482,633,3,59,45,158,325,4579,3,4317
483,986,373,93,71,476,417,2139,4,1829
484,921,240,41,59,366,226,3869,10,3708
485,369,370,61,21,363,151,2177,9,1931
486,280,125,30,40,127,263,3310,2,3114
487,1341,380,95,11,146,283,1634,2,1274
488,295,390,85,33,30,314,2457,4,2239
489,1002,379,19,7,293,355,3534,2,3432
490,292,203,4,24,489,331,4753,4,4652
491,1012,239,83,47,462,499,2508,1,2499
492,183,318,83,51,61,381,1414,7,1405
493,133,325,69,14,138,293,3804,7,3522
494,498,139,83,11,351,209,2621,1,2416
495,35,297,4,64,264,101,1165,9,878
496,1067,69,77,62,475,460,4898,2,4764
497,820,2,44,8,315,450,1483,9,1341
498,28,182,14,74,464,257,3969,6,3863
499,1012,248,12,11,181,307,2225,1,2180
500,1011,311,6,32,5,460,4056,9,3714
501,148,338,58,70,295,373,4129,8,3752
502,119,52,88,88,274,215,3563,3,3226
503,969,29,2,45,264,409,4562,7,4315
504,503,184,23,77,103,225,2924,8,2750
505,390,174,62,27,485,274,2230,6,1864
506,112,165,7,52,55,245,4375,2,4178
507,1278,182,12,13,27,339,2127,9,1815
508,37,395,22,58,201,380,2539,9,2251
509,1154,72,91,66,103,353,2553,3,2537
510,1444,100,73,15,373,323,1119,6,816
511,302,155,22,88,485,404,4183,5,3844
512,736,397,77,47,211,435,3783,9,3401
513,685,353,70,77,110,499,3336,1,2978
514,130,154,66,80,452,316,1541,4,1444
515,872,147,51,89,366,254,3047,7,2648
516,229,356,55,84,245,222,2756,9,2568
517,373,225,83,39,103,114,1815,7,1715
518,753,373,49,33,393,485,4131,2,3943
519,693,197,56,89,45,222,4242,9,3927
520,960,155,94,87,397,316,3770,5,3456
521,1058,24,66,28,320,264,1528,10,1492
522,1193,179,66,49,57,500,4620,4,4445
523,452,233,35,81,60,215,4623,1,4317
524,616,268,48,55,255,349,4079,1,3885
525,160,322,76,19,456,443,4364,1,4206
526,995,251,82,86,113,233,1263,4,894
527,222,210,58,3,121,486,3617,1,3512
528,794,164,7,33,188,482,2530,4,2168
529,1410,32,68,74,409,400,1868,2,1775
530,1257,301,48,63,308,192,3950,9,3836
531,1205,244,40,13,469,129,1523,10,1423
532,1386,389,93,41,12,477,2110,1,1811
533,218,152,51,38,458,236,4205,7,4038
534,306,304,38,83,66,490,3882,7,3761
535,940,342,92,11,185,133,3923,3,3727
536,308,193,88,75,478,202,3912,10,3883
537,933,284,66,11,343,459,2396,4,2308
538,459,95,53,39,473,155,1868,2,1548
539,186,200,4,22,366,220,2465,5,2362
540,426,392,38,17,481,408,3611,10,3486
541,208,290,83,87,96,168,4649,7,4308
542,389,99,22,68,326,454,2056,10,1703
543,298,318,71,77,307,331,2069,4,1722
544,388,174,34,44,294,446,3870,1,3789
545,1052,174,89,25,443,160,3133,6,3058
546,886,219,25,32,9,346,1432,1,1135
547,1346,317,1,66,282,141,2406,8,2364
548,1088,253,24,58,332,101,2633,1,2624
549,329,224,31,46,475,102,3965,8,3617
550,1039,303,97,17,279,498,1707,4,1451
551,836,394,89,39,463,212,1054,9,799
552,1175,156,7,80,270,282,2537,3,2398
553,368,398,61,13,175,445,2934,6,2732
554,1256,331,52,48,174,129,2919,1,2519
555,1123,49,42,64,496,377,2537,9,2423
556,170,265,30,75,122,299,4295,3,4053
557,1045,106,79,69,399,290,3555,8,3419
558,829,347,64,57,389,477,2738,10,2697
559,226,196,48,55,461,454,3351,1,3333
560,434,364,48,47,154,499,4232,7,3967
561,1438,152,61,24,308,283,3477,4,3313
562,651,319,58,2,143,348,1532,7,1438
563,296,9,81,47,371,181,2908,10,2688
564,1139,237,44,57,201,391,1254,10,1038
565,932,87,63,29,479,478,4582,9,4279
566,586,304,57,55,427,263,3525,8,3401
567,890,359,35,75,72,356,4428,4,4413
568,1006,37,9,61,29,424,1343,7,1109
569,734,305,48,52,153,318,4455,6,4437
570,1383,284,81,71,52,251,1104,10,854
571,859,263,92,77,357,276,3314,4,3168
572,752,223,60,35,424,128,3761,3,3620
573,1129,150,26,81,299,330,2849,10,2668
574,1251,89,18,77,7,227,3965,1,3732
575,470,15,67,19,488,101,3410,1,3349
576,40,211,83,3,236,463,3679,1,3599
577,1176,326,86,12,443,303,1633,4,1269
578,1250,278,12,29,155,400,4252,3,4201
579,339,30,18,7,146,400,1957,9,1733
580,35,177,26,10,354,457,2898,7,2680
581,1423,299,46,16,105,290,2217,4,2161
582,302,199,60,18,76,479,1069,5,1006
583,612,37,79,21,485,368,3852,1,3572
584,179,33,92,2,322,175,4365,10,4121
585,848,17,53,19,250,448,3885,5,3858
586,1306,397,59,12,228,414,4464,6,4083
587,597,144,66,66,81,368,4973,7,4770
588,911,42,61,75,378,100,4725,2,4557
589,679,161,77,30,287,211,2745,2,2353
590,1148,127,66,40,317,421,1664,3,1579
591,1162,277,46,5,104,347,4721,5,4464
592,1207,241,23,14,472,381,2900,3,2669
593,442,333,46,15,300,409,4925,6,4653
594,381,229,14,29,266,101,3816,7,3772
595,1182,162,19,29,468,487,1798,6,1730
596,98,184,82,20,33,227,3643,1,3556
597,383,384,25,31,401,476,3628,8,3397
598,1403,238,30,52,499,393,1764,7,1620
599,780,50,2,55,351,289,1571,2,1293
600,571,321,10,12,282,480,4074,7,3771
601,736,364,73,60,304,301,4624,2,4277
602,1005,129,9,28,79,220,2189,7,2134
603,1085,45,40,42,150,479,3978,3,3592
604,174,202,49,54,163,364,4576,2,4314
605,1058,63,65,90,128,241,3370,5,3149
606,423,59,7,68,12,188,3918,8,3651
607,16,85,20,34,350,451,1695,9,1499
608,1259,382,53,89,359,169,1849,5,1597
609,1084,347,66,3,392,332,1271,1,1079
610,54,93,14,12,121,133,1927,1,1606
611,1459,181,61,36,249,319,4931,9,4881
612,693,192,18,27,249,297,3751,1,3409
613,353,86,18,75,145,329,3769,3,3722
614,1213,337,59,86,147,347,3845,10,3625
615,350,66,5,25,128,385,1481,2,1349
616,661,333,40,31,216,317,2492,8,2241
617,779,123,79,72,403,179,1517,7,1461
618,1027,179,18,51,20,235,1443,3,1073
619,547,327,18,51,250,261,3352,3,3053
620,849,263,98,39,383,243,2929,4,2856
621,1297,219,21,28,151,219,4591,7,4472
622,737,227,62,83,464,266,2727,7,2549
